,f__Acetivibrionaceae,f__Acetobacteraceae,f__Acidaminococcaceae,f__Actinomycetaceae,f__Acutalibacteraceae,f__Aerococcaceae,f__Aeromonadaceae,f__Akkermansiaceae,f__Alteromonadaceae,f__Amphibacillaceae,f__Anaerofustaceae,f__Anaeroplasmataceae,f__Anaerotignaceae,f__Anaerovoracaceae,f__Anoxybacillaceae,f__Arcobacteraceae,f__Atopobiaceae,f__BX7,f__Bacillaceae,f__Bacillaceae_B,f__Bacillaceae_C,f__Bacillaceae_D,f__Bacillaceae_G,f__Bacillaceae_H,f__Bacillaceae_I,f__Bacillaceae_L,f__Bacteroidaceae,f__Barnesiellaceae,f__Beijerinckiaceae,f__Bifidobacteriaceae,f__Borkfalkiaceae,f__Brachyspiraceae,f__Brevibacillaceae,f__Brevibacteriaceae,f__Bryobacteraceae,f__Burkholderiaceae,f__Butyricicoccaceae,f__CAG-138,f__CAG-239,f__CAG-272,f__CAG-274,f__CAG-288,f__CAG-312,f__CAG-313,f__CAG-314,f__CAG-382,f__CAG-449,f__CAG-508,f__CAG-552,f__CAG-74,f__CAG-826,f__CAG-917,f__CAG-977,f__CAIPTA01,f__Campylobacteraceae,f__Cardiobacteriaceae,f__Carnobacteriaceae,f__Caulobacteraceae,f__Cellulomonadaceae,f__Cellulosilyticaceae,f__Chitinophagaceae,f__Christensenellaceae,f__Clostridiaceae,f__Coprobacteraceae,f__Coriobacteriaceae,f__DSM-1321,f__DSM-18226,f__Dehalobacteriaceae,f__Deinococcaceae,f__Dermabacteraceae,f__Dermatophilaceae,f__Desulfovibrionaceae,f__Dethiosulfovibrionaceae,f__Dialisteraceae,f__Domibacillaceae,f__Dysgonomonadaceae,f__Eggerthellaceae,f__Egibacteraceae,f__Elusimicrobiaceae,f__Enterobacteriaceae,f__Enterococcaceae,f__Erysipelatoclostridiaceae,f__Erysipelotrichaceae,f__Eubacteriaceae,f__Fastidiosipilaceae,f__Filifactoraceae,f__Flavobacteriaceae,f__Frankiaceae,f__Fusobacteriaceae,f__GCA-900066905,f__GWF2-45-14,f__Gastranaerophilaceae,f__Gemellaceae,f__Halomonadaceae,f__Heliobacteriaceae,f__JACDCH01,f__Jeotgalibacillaceae,f__Lachnospiraceae,f__Lactobacillaceae,f__Leptotrichiaceae,f__MARSEILLE-P3954,f__Marinifilaceae,f__Massilibacillaceae,f__Megasphaeraceae,f__Methanobacteriaceae,f__Methanomassiliicoccaceae,f__Methanomethylophilaceae,f__Methylophilaceae,f__Microbacteriaceae,f__Micrococcaceae,f__Microcoleaceae,f__Monoglobaceae,f__Moraxellaceae,f__Muribaculaceae,f__Mycobacteriaceae,f__Mycoplasmoidaceae,f__NSJ-53,f__Negativicoccaceae,f__Neisseriaceae,f__Nitrososphaeraceae,f__Nocardioidaceae,f__Opitutaceae,f__Oscillospiraceae,f__Paenibacillaceae,f__Paludibacteraceae,f__Pasteurellaceae,f__Peptoniphilaceae,f__Peptostreptococcaceae,f__Planococcaceae,f__Porphyromonadaceae,f__Propionibacteriaceae,f__Pseudomonadaceae,f__Pyrinomonadaceae,f__QAKW01,f__Rhizobiaceae,f__Rhizobiaceae_A,f__Rhodobacteraceae,f__Rhodocyclaceae,f__Rikenellaceae,f__Rubrobacteraceae,f__Ruminococcaceae,f__SK-Y3,f__Saccharimonadaceae,f__Salinicoccaceae,f__Salisediminibacteriaceae,f__Selenomonadaceae,f__Shewanellaceae,f__Solirubrobacteraceae,f__Sphingobacteriaceae,f__Sphingomonadaceae,f__Staphylococcaceae,f__Streptococcaceae,f__Streptomycetaceae,f__Streptosporangiaceae,f__Succinivibrionaceae,f__Synergistaceae,f__Syntrophomonadaceae,f__TK06,f__Tannerellaceae,f__Thermaceae,f__Thermicanaceae,f__Turicibacteraceae,f__UBA10450,f__UBA1067,f__UBA1381,f__UBA1390,f__UBA1407,f__UBA1820,f__UBA1829,f__UBA660,f__UBA932,f__UMGS1810,f__Vagococcaceae,f__Veillonellaceae,f__Vibrionaceae,f__Victivallaceae,f__WHSQ01,f__Weeksellaceae,f__X112,f__Xanthobacteraceae,f__Xanthomonadaceae
10317.000035272,0,0,36,0,14,0,0,231,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,4614,95,0,0,0,0,0,0,0,2,7,0,138,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,372,0,693,0,0,0,0,8,0,0,0,0,0,3,0,0,6,0,0,0,337,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
10317.000011315,0,0,58,0,667,0,0,11,0,0,0,0,35,27,0,0,0,0,0,0,0,0,0,0,0,0,2070,13,0,19,5,0,0,2,0,24,13,0,2,21,0,0,0,0,0,6,0,154,0,220,0,87,0,0,0,0,0,0,0,0,0,0,162,0,10,0,0,0,0,0,0,6,0,27,0,0,13,0,0,0,11,2,57,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3382,51,0,0,18,0,0,47,0,0,0,0,0,0,0,0,939,59,0,0,0,0,0,0,0,1651,0,0,3,15,5,0,7,0,26,0,0,0,0,0,0,124,0,1270,0,0,0,0,3,0,0,0,0,0,62,0,0,0,7,0,0,703,0,0,0,0,0,72,2,0,0,0,35,101,4,0,50,0,0,0,35,0,0,21
10317.000007050,0,0,39,0,80,0,0,22,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1166,0,0,41,0,0,0,0,0,8,2,46,0,6,0,0,0,0,0,0,0,300,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,18,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,91,0,462,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,53,0,0,0,0,0,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
10317.000020367,0,0,715,4,232,0,0,1617,0,792,2,0,48,173,0,0,0,0,92,0,7,0,0,0,0,0,6102,1293,0,0,14,0,0,0,0,681,34,474,29,22,0,0,0,14,17,0,0,17,0,459,0,14,0,0,0,0,0,0,0,0,0,0,0,0,26,0,140,0,0,0,0,434,0,6,0,0,7,0,0,0,0,81,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622,2,0,0,462,0,0,57,8,0,0,0,4,0,54,0,255,4,0,0,0,4,0,0,0,3255,0,0,4,179,0,0,144,0,0,0,0,5,0,288,0,1688,0,4124,0,0,0,0,0,0,0,0,0,0,15,0,0,0,117,0,0,455,0,0,0,0,0,70,8,0,0,0,1126,0,0,0,0,0,4,0,2,0,0,0
10317.000028697,0,0,0,0,290,0,0,0,0,0,0,0,17,9,0,0,9,0,0,0,0,0,0,0,0,0,9508,0,0,18,0,0,0,0,0,194,30,15,0,3,0,0,2,0,3,0,0,1023,0,47,0,5,0,0,0,0,0,0,0,0,0,0,56,0,33,0,0,0,0,0,0,122,0,522,0,0,23,0,0,0,8,140,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299,151,0,0,73,0,0,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,1320,0,0,151,0,48,0,0,0,0,0,0,0,0,0,0,48,0,3181,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,685,0,0,25,0,0,0,3,0,0,0,211,96,0,0,4,0,0,0,0,0,0,0
10317.000005907,0,0,22,0,41,0,0,209,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2486,10,0,0,0,0,0,0,0,137,13,0,0,8,0,0,0,0,0,0,0,113,0,17,0,2,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,0,0,0,28,0,0,0,0,0,3,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,367,0,0,2,0,3,0,3,0,7,0,0,0,0,0,0,213,0,589,0,0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,0,910,0,0,0,0,0,15,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,12
10317.000012949,0,0,93,3,69,8,0,2,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,3259,79,0,264,0,0,0,0,0,694,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,20,198,0,0,0,0,0,0,13,0,14,0,0,8,0,0,0,0,922,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,4104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,119,0,0,2,164,0,0,46,0,0,0,0,0,0,0,0,47,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10317.000005770,0,0,0,0,90,0,0,19,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,9,0,0,0,0,0,0,0,28,0,0,5,0,0,0,0,0,0,0,0,54,0,116,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,27,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,275,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,3
10317.000038303,0,0,0,0,565,0,0,21,0,0,0,0,2,17,0,0,2,0,0,4,5,2,0,0,0,0,6204,124,0,0,0,0,0,0,0,200,16,0,13,21,0,0,0,0,0,0,0,285,0,272,0,0,0,0,0,0,6,0,0,0,0,0,7,33,23,0,3,0,0,0,0,272,0,107,0,0,14,0,0,0,2,198,16,0,0,0,0,0,0,0,0,5,0,0,0,0,17,1189,0,0,0,49,0,0,0,0,0,0,0,7,0,0,22,78,0,0,0,0,0,0,0,0,297,3,0,3,0,42,0,10,0,0,0,0,0,0,0,0,610,0,1162,0,0,0,0,2,0,0,0,8,0,2,0,0,0,0,0,0,462,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000030166,0,0,70,0,290,0,0,71,0,0,0,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0,2153,133,0,125,0,0,0,0,0,48,9,100,0,39,0,0,0,66,15,0,0,980,21,50,0,120,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,63,0,82,0,0,10,0,0,0,13,61,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1988,0,0,0,37,0,0,5,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,517,0,2070,9,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,259,0,0,5,0,0,29,8,0,0,0,17,0,0,0,3,0,4,0,0,0,0,0
10317.000069704,0,0,79,0,119,0,0,3,0,0,0,0,2,10,0,0,0,0,0,0,0,0,34,0,0,0,2171,27,0,13,0,0,0,0,0,7,21,0,3,9,0,0,0,0,0,0,0,885,0,693,0,0,0,0,0,0,0,0,0,0,0,2,11,2,17,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,29,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,444,0,0,2,0,48,0,0,0,0,0,0,0,0,0,0,306,0,700,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,86,0,0,6,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0
10317.000065783,0,0,3,0,47,0,0,2,0,4,0,0,106,15,0,0,0,0,32,0,0,0,0,0,0,0,14874,0,0,14,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,125,0,735,0,0,10,0,0,1,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3089,2,0,0,45,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,572,0,0,0,9,0,0,2,0,50,0,0,0,0,0,0,299,0,599,0,0,0,0,0,0,0,0,25,181,6,0,0,131,0,0,0,1043,3,0,0,0,0,135,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
10317.000066502,0,0,0,3,25,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5991,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,2,126,60,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3095,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,2,0,0,0
10317.000040490,0,0,39,0,52,0,0,2,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,709,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,17,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,3,43,0,0,0,2,0,0,0,0,0,0,38,0,105,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,2,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000026447,0,0,0,0,409,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3908,0,0,279,0,0,0,0,0,0,66,0,0,0,34,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,6,0,0,0,0,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6802,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,208,0,217,0,0,0,0,0,0,0,0,0,0,305,0,4213,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,2,0,0,0,0,0,41,0,0,0,0,96,0,0,0,178,0,0,0,0,0,0,0
10317.000011416,0,0,87,2,11,0,0,23,0,0,0,0,217,9,0,0,0,0,0,0,0,0,0,0,0,0,2470,0,0,0,0,0,0,0,0,48,14,0,344,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,26,37,0,0,0,0,0,0,0,0,379,0,0,0,0,0,2106,0,0,0,57,0,0,0,0,0,0,0,0,0,10,0,1067,3,0,0,0,0,0,0,0,323,0,0,0,26,0,0,5,0,0,0,0,0,0,0,0,889,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000038249,0,0,382,0,108,0,0,13,0,477,0,0,3,2,0,0,0,0,39,0,13,0,0,0,0,0,1011,28,0,23,0,0,0,0,0,3,7,0,2,0,3,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18,0,0,407,0,42,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,12,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2239,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,5,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0
10317.000021236,0,0,47,0,190,0,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3475,0,0,0,0,0,0,0,0,17,2,0,34,3,0,0,0,0,2,0,0,43,0,26,0,0,0,0,0,0,0,0,0,0,0,0,62,2,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,314,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,81,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000012132,0,0,336,4,216,0,0,273,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2164,141,0,384,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,87,0,443,0,0,0,0,0,0,0,0,0,0,0,0,18,0,60,68,55,0,0,0,0,33,0,942,0,0,18,0,0,10,29,26,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,1257,14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,76,0,0,5,2,328,0,0,0,0,0,0,0,0,0,0,296,0,1100,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,812,0,0,31,0,0,29,0,0,0,0,67,0,0,0,36,0,0,0,0,0,0,0
10317.000013984,0,0,15,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,6,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,63,0,22,0,11,0,9,0,0,0,0,0,0,0,3,3,0,2,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,2,0,0,0,5,0,8,0,0,0,173,0,0,0,5,0,0,0,0,0,0,0,4,0,0,10409,9,0,0,0,0,0,0,0,0,58,0,0,0,0,5,0,0,0,19,0,0,13,0,0,0,519,0,260,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,79,0,0,0,0,0,4,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0
10317.000002451,0,0,191,0,559,2,0,458,0,0,0,0,26,94,0,0,0,0,0,0,0,0,0,0,0,0,5282,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,28,18,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,5,95,87,0,0,0,0,0,0,274,0,0,0,0,9,0,0,109,0,4,82,2,0,0,0,0,5,0,0,0,8,0,0,0,0,1616,0,0,0,278,0,0,5,0,0,0,0,7,0,0,0,0,36,0,0,0,4,0,0,0,1353,0,0,22,2,0,0,11,0,0,0,0,0,0,0,0,3068,0,645,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,98,0,2,0,0,0
10317.000029196,0,0,10,0,101,0,0,9,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,1735,155,0,0,0,0,0,0,0,12,5,0,91,3,2,0,0,0,0,0,0,116,0,71,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,64,4,11,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,186,0,0,0,83,0,3,4,0,0,0,0,28,0,0,0,910,0,482,0,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,0,99,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17
10317.000018359,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10317.000004039,0,0,36,11,460,2,0,5,0,0,0,0,27,17,0,0,0,0,0,0,465,0,0,0,0,0,18476,0,0,14,20,0,0,0,0,465,14,0,0,2,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,5,0,0,71,0,0,0,48,8,252,0,0,0,0,60,0,0,0,0,3,0,0,0,0,2368,17,0,0,25,0,0,0,0,0,0,0,712,0,15,7,211,0,0,0,0,4,0,0,0,1300,6,0,7,0,2,0,2,0,0,0,0,0,0,0,0,5034,0,393,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,4921,0,0,0,6,0,156,0,0,0,0,0,0,0,0,24,0,0,0,0,0,4,5
10317.000035345,0,0,0,0,500,0,0,221,0,0,0,0,51,19,0,0,0,0,0,0,0,0,0,0,0,0,3412,3,0,513,0,0,0,0,0,24,59,23,0,41,0,0,0,0,8,6,3,254,65,32,0,0,0,0,3,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,2,0,243,0,0,13,0,0,0,6,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,56,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,959,0,0,0,9,26,0,0,0,0,0,0,0,0,0,0,139,0,995,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,93,0,0,0,0,0,39,0,0,0,267,567,182,0,0,0,0,0,0,0,0,0,0
10317.000041712,0,0,8,12,1899,14,0,82,0,3,0,0,20,63,0,0,0,0,7,0,0,0,0,0,0,0,7479,485,0,185,0,0,0,2,0,71,224,454,45,47,2,0,0,0,0,0,0,1383,4,2086,0,0,0,0,0,0,0,0,0,0,0,3,83,0,104,0,4,0,0,0,0,305,0,466,0,0,42,0,0,4693,2,107,68,0,0,0,0,0,5,0,0,0,3,0,0,0,0,7463,2,0,0,163,0,0,0,0,0,0,4,0,0,29,0,0,111,0,0,0,21,0,0,0,2867,0,0,25,16,584,0,20,0,0,0,0,0,0,0,0,401,0,18367,0,0,0,0,0,0,0,0,0,0,94,0,0,0,2,0,0,757,0,0,91,0,0,35,11,0,0,0,167,0,0,0,4,0,0,0,11,0,0,0
10317.000027359,0,0,91,0,481,0,0,41,0,0,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,4657,67,0,109,3,0,0,0,0,16,44,164,0,21,0,0,0,0,27,0,0,821,0,48,0,0,0,0,0,0,0,0,0,0,0,2,92,62,13,0,0,0,0,0,0,32,0,0,0,0,26,0,0,0,87,54,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,3,0,0,21,0,0,63,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,838,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,137,0,1248,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,204,0,0,6,0,0,36,0,0,0,0,468,53,10,0,7,0,0,0,0,0,0,0
10317.000060042,0,0,1206,0,2079,0,0,12,0,0,0,0,114,61,0,0,0,0,0,0,0,0,0,0,0,0,2085,0,0,1023,0,0,0,0,0,0,365,0,251,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,302,0,0,0,0,0,0,14,0,2,0,0,101,0,0,0,0,425,713,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5263,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,31,202,0,0,0,0,0,0,0,0,0,0,177,0,2648,0,0,0,0,0,0,0,0,0,2,383,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000040080,0,0,13,0,11,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,91,0,0,13,0,0,0,0,0,172,2,0,0,0,0,0,0,0,4,0,0,76,0,4,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,70,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,33,11,0,0,0,0,0,0,6,0,0,1208
10317.000020099,0,0,293,2,493,0,0,68,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,8471,94,0,19,0,0,0,0,0,64,122,8,28,0,164,0,0,0,0,0,0,372,0,13,0,2,0,0,2,0,0,0,0,0,0,0,15,22,14,0,0,0,0,0,0,46,0,38,0,0,18,0,0,0,0,224,47,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6914,76,0,0,29,0,0,5,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,329,0,0,0,85,10,0,3,0,0,0,0,0,0,0,0,111,0,7442,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,494,0,0,0,0,0,50,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
10317.000029500,0,0,124,0,404,0,0,303,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1616,136,0,98,0,0,0,0,0,35,17,0,0,0,9,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,3,19,3,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,344,0,568,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,64,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000038483,0,0,29,0,935,0,0,17,0,0,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,2923,0,0,11,2,0,0,0,0,21,10,1575,29,0,0,0,0,24,4,0,0,2,0,336,0,71,0,0,3,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,150,0,0,0,0,26,0,0,0,0,101,140,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2542,4,0,0,52,0,0,27,0,0,0,0,0,0,58,0,5,0,0,0,0,0,0,0,0,945,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,173,0,866,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,11,0,0,14,0,0,54,37,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0
